Case ID;Activity;Creation Date;;Time Stamp
R5002640000037384151988;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151988;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151988;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151988;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151988;Good Issue;31/10/2013;15:00:00;31/10/2013 15:00
R5002640000037384151988;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151987;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151987;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151987;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151987;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151987;Good Issue;31/10/2013;15:00:00;31/10/2013 15:00
R5002640000037384151987;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151986;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151986;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151986;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151986;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151986;Good Issue;23/10/2013;15:00:00;23/10/2013 15:00
R5002640000037384151986;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151985;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151985;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151985;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151985;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151985;Good Issue;23/10/2013;15:00:00;23/10/2013 15:00
R5002640000037384151985;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151984;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151984;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151984;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151984;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151984;Good Issue;22/10/2013;15:00:00;22/10/2013 15:00
R5002640000037384151984;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151983;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151983;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151983;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151983;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151983;Good Issue;22/10/2013;15:00:00;22/10/2013 15:00
R5002640000037384151983;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151982;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151982;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151982;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151982;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151982;Good Issue;21/10/2013;15:00:00;21/10/2013 15:00
R5002640000037384151982;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151981;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151981;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151981;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151981;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151981;Good Issue;21/10/2013;15:00:00;21/10/2013 15:00
R5002640000037384151981;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151980;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151980;Good Issue;19/10/2013;15:00:00;19/10/2013 15:00
R5002640000037384151980;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151980;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151980;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151980;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151979;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151979;Good Issue;19/10/2013;15:00:00;19/10/2013 15:00
R5002640000037384151979;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151979;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151979;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151979;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151978;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151978;Good Issue;19/10/2013;15:00:00;19/10/2013 15:00
R5002640000037384151978;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151978;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151978;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151978;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151977;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151977;Good Issue;18/10/2013;15:00:00;18/10/2013 15:00
R5002640000037384151977;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151977;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151977;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151977;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151976;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151976;Good Issue;18/10/2013;15:00:00;18/10/2013 15:00
R5002640000037384151976;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151976;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151976;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151976;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151975;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151975;Good Issue;18/10/2013;15:00:00;18/10/2013 15:00
R5002640000037384151975;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151975;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151975;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151975;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151974;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151974;Good Issue;17/10/2013;15:00:00;17/10/2013 15:00
R5002640000037384151974;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151974;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151974;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151974;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151973;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151973;Good Issue;17/10/2013;15:00:00;17/10/2013 15:00
R5002640000037384151973;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151973;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151973;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151973;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151972;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151972;Good Issue;16/10/2013;15:00:00;16/10/2013 15:00
R5002640000037384151972;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151972;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151972;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151972;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151971;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151971;Good Issue;16/10/2013;15:00:00;16/10/2013 15:00
R5002640000037384151971;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151971;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151971;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151971;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151970;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151970;Good Issue;16/10/2013;15:00:00;16/10/2013 15:00
R5002640000037384151970;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151970;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151970;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151970;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151969;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151969;Good Issue;12/10/2013;15:00:00;12/10/2013 15:00
R5002640000037384151969;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151969;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151969;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151969;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151968;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151968;Good Issue;12/10/2013;15:00:00;12/10/2013 15:00
R5002640000037384151968;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151968;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151968;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151968;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151967;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151967;Good Issue;12/10/2013;15:00:00;12/10/2013 15:00
R5002640000037384151967;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151967;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151967;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151967;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151966;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151966;Good Issue;11/10/2013;15:00:00;11/10/2013 15:00
R5002640000037384151966;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151966;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151966;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151966;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151965;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151965;Good Issue;11/10/2013;15:00:00;11/10/2013 15:00
R5002640000037384151965;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151965;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151965;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151965;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151964;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151964;Good Issue;11/10/2013;15:00:00;11/10/2013 15:00
R5002640000037384151964;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151964;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151964;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151964;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151963;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151963;Good Issue;10/10/2013;15:00:00;10/10/2013 15:00
R5002640000037384151963;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151963;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151963;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151963;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151962;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151962;Good Issue;10/10/2013;15:00:00;10/10/2013 15:00
R5002640000037384151962;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151962;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151962;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151962;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151961;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151961;Good Issue;10/10/2013;15:00:00;10/10/2013 15:00
R5002640000037384151961;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151961;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151961;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151961;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151960;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151960;Good Issue;09/10/2013;15:00:00;09/10/2013 15:00
R5002640000037384151960;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151960;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151960;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151960;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151959;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151959;Good Issue;08/10/2013;15:00:00;08/10/2013 15:00
R5002640000037384151959;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151959;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151959;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151959;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151958;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151958;Good Issue;08/10/2013;15:00:00;08/10/2013 15:00
R5002640000037384151958;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151958;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151958;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151958;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151957;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151957;Good Issue;07/10/2013;15:00:00;07/10/2013 15:00
R5002640000037384151957;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151957;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151957;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151957;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151956;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151956;Good Issue;07/10/2013;15:00:00;07/10/2013 15:00
R5002640000037384151956;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151956;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151956;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151956;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151955;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151955;Good Issue;07/10/2013;15:00:00;07/10/2013 15:00
R5002640000037384151955;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151955;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151955;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151955;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151954;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151954;Good Issue;07/10/2013;15:00:00;07/10/2013 15:00
R5002640000037384151954;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151954;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151954;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151954;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151953;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151953;Good Issue;05/10/2013;15:00:00;05/10/2013 15:00
R5002640000037384151953;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151953;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151953;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151953;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151952;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151952;Good Issue;05/10/2013;15:00:00;05/10/2013 15:00
R5002640000037384151952;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151952;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151952;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151952;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151951;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151951;Good Issue;05/10/2013;15:00:00;05/10/2013 15:00
R5002640000037384151951;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
R5002640000037384151951;Quality Inspection;03/09/2013;09:00:00;03/09/2013 09:00
R5002640000037384151951;Create TO High Rack;03/09/2013;10:00:00;03/09/2013 10:00
R5002640000037384151951;Create TO Antar High Rack;03/09/2013;11:00:00;03/09/2013 11:00
R5002640000037384151950;Create TO Picking Rack;26/09/2013;13:00:00;26/09/2013 13:00
R5002640000037384151950;Good Issue;04/10/2013;15:00:00;04/10/2013 15:00
R5002640000037384151950;Good Receipt;02/09/2013;08:00:00;02/09/2013 08:00
